CDM_SOURCE,CDM_TBL,CDM_TBL_COLUMN_NAME,SRC_CODE,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,381,"Federal,  State,  Local  not  specified  managed  care",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,381
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,381,"Federal,  State,  Local  not  specified  managed  care",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,381
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,3811,"Federal,  State,  Local  not  specified  -  HMO",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,3811
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,3811,"Federal,  State,  Local  not  specified  -  HMO",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,3811
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,3812,"Federal,  State,  Local  not  specified  -  PPO",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,3812
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,3812,"Federal,  State,  Local  not  specified  -  PPO",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,3812
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,3813,"Federal,  State,  Local  not  specified  -  POS",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,3813
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,3813,"Federal,  State,  Local  not  specified  -  POS",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,3813
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,3819,"Federal,  State,  Local  not  specified  -  not  specified  managed  care",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,3819
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,3819,"Federal,  State,  Local  not  specified  -  not  specified  managed  care",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,3819
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,382,"Federal,  State,  Local  not  specified  -  FFS",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,382
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,382,"Federal,  State,  Local  not  specified  -  FFS",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,382
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,389,"Federal,  State,  Local  not  specified  -  Other",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,389
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,389,"Federal,  State,  Local  not  specified  -  Other",295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,389
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,39,Other  Federal,295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,39
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,39,Other  Federal,295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,39
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,391,Federal  Employee  Health  Plan  �  Use  when  known.,295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,391
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,391,Federal  Employee  Health  Plan  �  Use  when  known.,295,"Other Government Federal/State/Local, excluding Department of Corrections",Payer,PHDSC,Payer,S,391
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,4,DEPARTMENTS  OF  CORRECTIONS,325,Departments of Corrections,Payer,PHDSC,Payer,S,4
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,4,DEPARTMENTS  OF  CORRECTIONS,325,Departments of Corrections,Payer,PHDSC,Payer,S,4
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,41,Corrections  Federal,325,Departments of Corrections,Payer,PHDSC,Payer,S,41
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,41,Corrections  Federal,325,Departments of Corrections,Payer,PHDSC,Payer,S,41
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,42,Corrections  State,325,Departments of Corrections,Payer,PHDSC,Payer,S,42
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,42,Corrections  State,325,Departments of Corrections,Payer,PHDSC,Payer,S,42
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,43,Corrections  Local,325,Departments of Corrections,Payer,PHDSC,Payer,S,43
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,43,Corrections  Local,325,Departments of Corrections,Payer,PHDSC,Payer,S,43
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,44,Corrections  Unknown  Level,325,Departments of Corrections,Payer,PHDSC,Payer,S,44
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,44,Corrections  Unknown  Level,325,Departments of Corrections,Payer,PHDSC,Payer,S,44
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,5,PRIVATE  HEALTH  INSURANCE,327,Private Health Insurance,Payer,PHDSC,Payer,S,5
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,5,PRIVATE  HEALTH  INSURANCE,327,Private Health Insurance,Payer,PHDSC,Payer,S,5
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,51,Managed  Care  (Private),327,Private Health Insurance,Payer,PHDSC,Payer,S,51
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,51,Managed  Care  (Private),327,Private Health Insurance,Payer,PHDSC,Payer,S,51
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,511,Commercial  Managed  Care  -  HMO,327,Private Health Insurance,Payer,PHDSC,Payer,S,511
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,511,Commercial  Managed  Care  -  HMO,327,Private Health Insurance,Payer,PHDSC,Payer,S,511
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,512,Commercial  Managed  Care  -  PPO,327,Private Health Insurance,Payer,PHDSC,Payer,S,512
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,512,Commercial  Managed  Care  -  PPO,327,Private Health Insurance,Payer,PHDSC,Payer,S,512
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,513,Commercial  Managed  Care  -  POS,327,Private Health Insurance,Payer,PHDSC,Payer,S,513
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,513,Commercial  Managed  Care  -  POS,327,Private Health Insurance,Payer,PHDSC,Payer,S,513
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,514,Exclusive  Provider  Organization,327,Private Health Insurance,Payer,PHDSC,Payer,S,514
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,514,Exclusive  Provider  Organization,327,Private Health Insurance,Payer,PHDSC,Payer,S,514
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,515,Gatekeeper  PPO  (GPPO),327,Private Health Insurance,Payer,PHDSC,Payer,S,515
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,515,Gatekeeper  PPO  (GPPO),327,Private Health Insurance,Payer,PHDSC,Payer,S,515
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,516,Commercial  Managed  Care  -  Pharmacy  Benefit  Manager,327,Private Health Insurance,Payer,PHDSC,Payer,S,516
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,516,Commercial  Managed  Care  -  Pharmacy  Benefit  Manager,327,Private Health Insurance,Payer,PHDSC,Payer,S,516
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,517,Commercial  Managed  Care  -  Dental,327,Private Health Insurance,Payer,PHDSC,Payer,S,517
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,517,Commercial  Managed  Care  -  Dental,327,Private Health Insurance,Payer,PHDSC,Payer,S,517
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,519,"Managed  Care,  Other  (non  HMO)",327,Private Health Insurance,Payer,PHDSC,Payer,S,519
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,519,"Managed  Care,  Other  (non  HMO)",327,Private Health Insurance,Payer,PHDSC,Payer,S,519
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,52,Private  Health  Insurance  -  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,52
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,52,Private  Health  Insurance  -  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,52
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,521,Commercial  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,521
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,521,Commercial  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,521
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,522,Self-insured  (ERISA)  Administrative  Services  Only  (ASO)  plan,327,Private Health Insurance,Payer,PHDSC,Payer,S,522
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,522,Self-insured  (ERISA)  Administrative  Services  Only  (ASO)  plan,327,Private Health Insurance,Payer,PHDSC,Payer,S,522
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,523,Medicare  supplemental  policy  (as  second  payer),280,Medicare,Payer,PHDSC,Payer,S,523
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,523,Medicare  supplemental  policy  (as  second  payer),280,Medicare,Payer,PHDSC,Payer,S,523
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,524,Indemnity  Insurance  -  Dental,327,Private Health Insurance,Payer,PHDSC,Payer,S,524
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,524,Indemnity  Insurance  -  Dental,327,Private Health Insurance,Payer,PHDSC,Payer,S,524
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,529,Private  health  insurance�other  commercial  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,529
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,529,Private  health  insurance�other  commercial  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,529
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,53,"Managed  Care  (private)  or  private  health  insurance  (indemnity),  not  otherwise  specified",327,Private Health Insurance,Payer,PHDSC,Payer,S,53
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,53,"Managed  Care  (private)  or  private  health  insurance  (indemnity),  not  otherwise  specified",327,Private Health Insurance,Payer,PHDSC,Payer,S,53
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,54,Organized  Delivery  System,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,54
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,54,Organized  Delivery  System,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,54
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,55,Small  Employer  Purchasing  Group,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,55
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,55,Small  Employer  Purchasing  Group,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,55
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,56,Specialized  Stand  Alone  Plan,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,56
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,56,Specialized  Stand  Alone  Plan,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,56
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,561,Dental,344,Miscellaneous Program,Payer,PHDSC,Payer,S,561
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,561,Dental,344,Miscellaneous Program,Payer,PHDSC,Payer,S,561
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,562,Vision  Other  Private  Insurance,344,Miscellaneous Program,Payer,PHDSC,Payer,S,562
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,562,Vision  Other  Private  Insurance,344,Miscellaneous Program,Payer,PHDSC,Payer,S,562
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,6,BLUE  CROSS/BLUE  SHIELD,327,Private Health Insurance,Payer,PHDSC,Payer,S,6
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,6,BLUE  CROSS/BLUE  SHIELD,327,Private Health Insurance,Payer,PHDSC,Payer,S,6
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,61,BC  Managed  Care,327,Private Health Insurance,Payer,PHDSC,Payer,S,61
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,61,BC  Managed  Care,327,Private Health Insurance,Payer,PHDSC,Payer,S,61
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,611,BC  Managed  Care  �  HMO,327,Private Health Insurance,Payer,PHDSC,Payer,S,611
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,611,BC  Managed  Care  �  HMO,327,Private Health Insurance,Payer,PHDSC,Payer,S,611
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,612,BC  Managed  Care  �  PPO,327,Private Health Insurance,Payer,PHDSC,Payer,S,612
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,612,BC  Managed  Care  �  PPO,327,Private Health Insurance,Payer,PHDSC,Payer,S,612
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,613,BC  Managed  Care  �  POS,327,Private Health Insurance,Payer,PHDSC,Payer,S,613
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,613,BC  Managed  Care  �  POS,327,Private Health Insurance,Payer,PHDSC,Payer,S,613
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,614,BC  Managed  Care  -  Dental,327,Private Health Insurance,Payer,PHDSC,Payer,S,614
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,614,BC  Managed  Care  -  Dental,327,Private Health Insurance,Payer,PHDSC,Payer,S,614
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,619,BC  Managed  Care  �  Other,327,Private Health Insurance,Payer,PHDSC,Payer,S,619
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,619,BC  Managed  Care  �  Other,327,Private Health Insurance,Payer,PHDSC,Payer,S,619
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,62,BC  Insurance  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,62
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,62,BC  Insurance  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,62
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,621,BC  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,621
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,621,BC  Indemnity,327,Private Health Insurance,Payer,PHDSC,Payer,S,621
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,622,BC  Self-insured  (ERISA)  Administrative  Services  Only  (ASO)Plan,327,Private Health Insurance,Payer,PHDSC,Payer,S,622
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,622,BC  Self-insured  (ERISA)  Administrative  Services  Only  (ASO)Plan,327,Private Health Insurance,Payer,PHDSC,Payer,S,622
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,623,BC  Medicare  Supplemental  Plan,327,Private Health Insurance,Payer,PHDSC,Payer,S,623
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,623,BC  Medicare  Supplemental  Plan,327,Private Health Insurance,Payer,PHDSC,Payer,S,623
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,629,BC  Indemnity  -  Dental,327,Private Health Insurance,Payer,PHDSC,Payer,S,629
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,629,BC  Indemnity  -  Dental,327,Private Health Insurance,Payer,PHDSC,Payer,S,629
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,7,"MANAGED  CARE,  UNSPECIFIED  (to  be  used  only  if  one  can't  distinguish  public  from  private)",435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,7
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,7,"MANAGED  CARE,  UNSPECIFIED  (to  be  used  only  if  one  can't  distinguish  public  from  private)",435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,7
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,71,HMO,0,HMO,Payer,PHDSC,Payer,S,71
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,71,HMO,0,HMO,Payer,PHDSC,Payer,S,71
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,72,PPO,0,PPO,Payer,PHDSC,Payer,S,72
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,72,PPO,0,PPO,Payer,PHDSC,Payer,S,72
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,73,POS,0,POS,Payer,PHDSC,Payer,S,73
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,73,POS,0,POS,Payer,PHDSC,Payer,S,73
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,79,Other  Managed  Care,0,null,Payer,PHDSC,Payer,S,79
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,79,Other  Managed  Care,0,null,Payer,PHDSC,Payer,S,79
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,8,NO  PAYMENT  from  an  Organization/Agency/Program/Private  Payer  Listed,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,8
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,8,NO  PAYMENT  from  an  Organization/Agency/Program/Private  Payer  Listed,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,8
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,81,Self-pay,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,81
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,81,Self-pay,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,81
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,82,No  Charge,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,82
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,82,No  Charge,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,82
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,821,Charity,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,821
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,821,Charity,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,821
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,822,Professional  Courtesy,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,822
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,822,Professional  Courtesy,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,822
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,823,Research/Clinical  Trial,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,823
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,823,Research/Clinical  Trial,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,823
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,83,Refusal  to  Pay/Bad  Debt,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,83
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,83,Refusal  to  Pay/Bad  Debt,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,83
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,84,Hill  Burton  Free  Care,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,84
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,84,Hill  Burton  Free  Care,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,84
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,85,Research/Donor,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,85
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,85,Research/Donor,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,85
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,89,"No  Payment,  Other",435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,89
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,89,"No  Payment,  Other",435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,89
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,9,MISCELLANEOUS/OTHER,344,Miscellaneous Program,Payer,PHDSC,Payer,S,9
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,9,MISCELLANEOUS/OTHER,344,Miscellaneous Program,Payer,PHDSC,Payer,S,9
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,91,Foreign  National,344,Miscellaneous Program,Payer,PHDSC,Payer,S,91
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,91,Foreign  National,344,Miscellaneous Program,Payer,PHDSC,Payer,S,91
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,92,Other  (Non-government),344,Miscellaneous Program,Payer,PHDSC,Payer,S,92
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,92,Other  (Non-government),344,Miscellaneous Program,Payer,PHDSC,Payer,S,92
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,93,Disability  Insurance,344,Miscellaneous Program,Payer,PHDSC,Payer,S,93
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,93,Disability  Insurance,344,Miscellaneous Program,Payer,PHDSC,Payer,S,93
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,94,Long-term  Care  Insurance,344,Miscellaneous Program,Payer,PHDSC,Payer,S,94
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,94,Long-term  Care  Insurance,344,Miscellaneous Program,Payer,PHDSC,Payer,S,94
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,95,Worker's  Compensation,95,Worker's  Compensation,Payer,PHDSC,Payer,S,95
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,95,Worker's  Compensation,95,Worker's  Compensation,Payer,PHDSC,Payer,S,95
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,951,Worker's  Comp  HMO,95,Worker's  Compensation,Payer,PHDSC,Payer,S,951
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,951,Worker's  Comp  HMO,95,Worker's  Compensation,Payer,PHDSC,Payer,S,951
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,953,Worker's  Comp  Fee-for-Service,95,Worker's  Compensation,Payer,PHDSC,Payer,S,953
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,953,Worker's  Comp  Fee-for-Service,95,Worker's  Compensation,Payer,PHDSC,Payer,S,953
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,954,Worker�s  Comp  Other  Managed  Care,95,Worker's  Compensation,Payer,PHDSC,Payer,S,954
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,954,Worker�s  Comp  Other  Managed  Care,95,Worker's  Compensation,Payer,PHDSC,Payer,S,954
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,959,"Worker's  Comp,  Other  unspecified",95,Worker's  Compensation,Payer,PHDSC,Payer,S,959
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,959,"Worker's  Comp,  Other  unspecified",95,Worker's  Compensation,Payer,PHDSC,Payer,S,959
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,96,Auto  Insurance  (includes  no  fault),344,Miscellaneous Program,Payer,PHDSC,Payer,S,96
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,96,Auto  Insurance  (includes  no  fault),344,Miscellaneous Program,Payer,PHDSC,Payer,S,96
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,97,Legal  Liability  /  Liability  Insurance,344,Miscellaneous Program,Payer,PHDSC,Payer,S,97
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,97,Legal  Liability  /  Liability  Insurance,344,Miscellaneous Program,Payer,PHDSC,Payer,S,97
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,98,Other  specified  but  not  otherwise  classifiable  (includes  Hospice  -  Unspecified  plan),344,Miscellaneous Program,Payer,PHDSC,Payer,S,98
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,98,Other  specified  but  not  otherwise  classifiable  (includes  Hospice  -  Unspecified  plan),344,Miscellaneous Program,Payer,PHDSC,Payer,S,98
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,99,No  Typology  Code  available  for  payment  source,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,99
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,99,No  Typology  Code  available  for  payment  source,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,99
PCORnet,ENCOUNTER,PAYER_TYPE_PRIMARY,9999,Unavailable  /  No  Payer  Specified  /  Blank,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,9999
PCORnet,ENCOUNTER,PAYER_TYPE_SECONDARY,9999,Unavailable  /  No  Payer  Specified  /  Blank,435,No Payment from an Organization/Agency/Program/Private Payer Listed,Payer,PHDSC,Payer,S,9999
PCORnet,ENCOUNTER,FACILITY_TYPE,ADULT_DAY_CARE_CENTER,OTHER_CARE_SITE-subset,0,(_no_match) No matching concept (concept_id = 0),Metadata,None,Undefined,-,No matching concept
PCORnet,ENCOUNTER,DISCHARGE_STATUS,AF,Adult  Foster  Home,8882,(visit) Adult Living Care Facility (concept_id = 8882),Visit,CMS Place of Service,Visit,S,35
